,siren,division,categorieEntreprise,dateCreationUniteLegale,annee,CIR,nb_brevets,Id_ETI,annee_creation
1741,418562872,62,ETI,1998-05-02,2017,0.0,0.0,1,1998
1742,418661039,21,GE,1998-05-05,2017,0.0,0.0,0,1998
1743,418661047,62,ETI,1998-07-01,2017,0.0,0.0,1,1998
1744,418782025,96,ETI,1998-05-11,2017,105000.0,0.0,1,1998
1745,418827655,62,ETI,1998-05-15,2017,979788.0,0.0,1,1998
1746,418847463,71,GE,1998-04-20,2017,2945.05,0.0,0,1998
1747,418929725,26,ETI,1998-06-01,2017,3037809.0,11.0,1,1998
1748,419031844,25,ETI,1998-03-02,2017,0.0,0.0,1,1998
1749,419070180,71,GE,1998-06-01,2017,0.0,0.0,0,1998
1750,419222245,20,ETI,1998-06-05,2017,0.0,0.0,1,1998
1751,419296090,62,GE,1998-06-19,2017,136230.0,0.0,0,1998
1752,419346135,62,ETI,1998-07-01,2017,557000.0,0.0,1,1998
1753,419372636,71,ETI,1998-05-29,2017,25807.0,0.0,1,1998
1754,419476593,62,GE,1998-07-20,2017,1143187.0,0.0,0,1998
1755,419490099,72,ETI,1998-07-01,2017,4889.171,0.0,1,1998
1756,419566450,62,GE,1998-07-01,2017,0.0,0.0,0,1998
1757,419607395,25,ETI,1998-07-15,2017,0.0,0.0,1,1998
1758,419623152,62,ETI,1998-07-01,2017,0.0,0.0,1,1998
1759,419646096,22,ETI,1998-07-22,2017,32948.0,0.0,1,1998
1760,419658786,21,ETI,1998-07-01,2017,0.0,0.0,1,1998
1761,419694369,29,GE,1998-07-06,2017,0.0,0.0,0,1998
1762,419845342,26,ETI,1998-08-04,2017,0.0,0.0,1,1998
1763,419875786,21,ETI,1998-07-24,2017,0.0,0.0,1,1998
1764,419980859,25,ETI,1998-09-01,2017,0.0,0.0,1,1998
1765,420019812,72,GE,1998-08-31,2017,3313453.0,0.0,0,1998
1766,420154809,71,GE,1998-08-20,2017,90921.0,1.0,0,1998
1767,420278723,96,ETI,1998-09-25,2017,0.0,0.0,1,1998
1768,420287229,71,ETI,1998-09-24,2017,654.0,0.0,1,1998
1769,420291387,71,GE,1998-09-18,2017,0.0,0.0,0,1998
1770,420410920,20,ETI,1998-10-06,2017,0.0,0.0,1,1998
1771,420436255,71,ETI,1998-10-01,2017,0.0,0.0,1,1998
1772,420506149,95,ETI,1998-10-13,2017,0.0,0.0,1,1998
1773,420608341,71,ETI,1998-10-23,2017,288809.0,0.0,1,1998
1774,420610438,20,ETI,1998-09-01,2017,0.0,0.0,1,1998
1775,420611386,20,GE,1998-09-01,2017,19444764.0,11.0,0,1998
1776,420768046,62,ETI,1998-11-04,2017,18781.0,0.0,1,1998
1777,420797433,29,GE,1998-10-26,2017,13825628.0,16.0,0,1998
1778,420851651,20,ETI,1998-10-29,2017,4200.0,1.0,1,1998
1779,420851784,25,ETI,1998-10-26,2017,24000.0,0.0,1,1998
1780,420879140,29,GE,1998-11-05,2017,0.0,0.0,0,1998
1781,420916918,30,GE,1998-10-30,2017,0.0,193.0,0,1998
1782,420919805,62,GE,1998-10-30,2017,0.0,0.0,0,1998
1783,420937229,96,GE,1998-10-05,2017,700260.0,0.0,0,1998
1784,420990848,96,ETI,1998-11-01,2017,0.0,0.0,1,1998
1785,421023870,71,GE,1998-11-30,2017,0.0,0.0,0,1998
1786,421131368,29,ETI,1998-12-14,2017,2323328.0,4.0,1,1998
1787,421148925,71,ETI,1998-12-03,2017,0.0,0.0,1,1998
1788,421181819,20,ETI,1998-12-15,2017,127663.0,0.0,1,1998
1789,421183013,25,ETI,1998-12-14,2017,0.0,0.0,1,1998
1790,421187451,25,ETI,1998-12-14,2017,0.0,0.0,1,1998
1791,421204041,29,ETI,1998-12-15,2017,0.0,0.0,1,1998
1792,421216680,25,ETI,1998-12-17,2017,0.0,0.0,1,1998
1793,421242371,29,GE,1998-12-31,2017,8166000.0,0.0,0,1998
1794,421287178,71,GE,1998-12-24,2017,0.0,0.0,0,1998
1795,421300088,32,ETI,1998-12-28,2017,556489.0,0.0,1,1998
1796,421346362,20,GE,1998-12-16,2017,0.0,0.0,0,1998
1797,421377946,71,ETI,1998-12-24,2017,0.0,0.0,1,1998
1798,421380460,71,ETI,1998-12-21,2017,0.0,0.0,1,1998
1799,421383019,95,GE,1998-12-31,2017,0.0,0.0,0,1998
1800,421454406,20,ETI,1998-12-22,2017,0.0,0.0,1,1998
1801,421456914,20,GE,1998-12-22,2017,0.0,0.0,0,1998
1802,421547449,71,ETI,1999-01-04,2017,0.0,0.0,1,1999
1803,421550443,21,ETI,1999-01-07,2017,0.0,0.0,1,1999
1804,421616376,71,ETI,1998-12-01,2017,0.0,0.0,1,1998
1805,421637273,20,ETI,1999-01-01,2017,0.0,0.0,1,1999
1806,421652058,71,GE,1999-01-11,2017,0.0,0.0,0,1999
1807,421703786,20,ETI,1999-02-01,2017,64097.0,0.0,1,1999
1808,421743808,62,ETI,1999-01-20,2017,0.0,0.0,1,1999
1809,421819848,22,ETI,1999-01-01,2017,0.0,0.0,1,1999
1810,421842188,26,ETI,1999-02-22,2017,0.0,0.0,1,1999
1811,421861832,62,ETI,1998-10-01,2017,0.0,0.0,1,1998
1812,422020750,20,ETI,1999-01-01,2017,0.0,0.0,1,1999
1813,422130955,25,ETI,1999-02-15,2017,0.0,0.0,1,1999
1814,422355982,71,GE,1999-03-23,2017,0.0,0.0,0,1999
1815,422481838,25,ETI,1999-04-07,2017,0.0,0.0,1,1999
1816,422499798,22,ETI,1998-12-24,2017,0.0,0.0,1,1998
1817,422648964,25,ETI,1999-03-10,2017,0.0,0.0,1,1999
1818,422680322,22,ETI,1999-04-19,2017,0.0,0.0,1,1999
1819,422808311,22,ETI,1999-05-01,2017,0.0,0.0,1,1999
1820,422868851,71,ETI,1999-03-17,2017,2744584.0,0.0,1,1999
1821,422883769,71,GE,1999-04-12,2017,0.0,0.0,0,1999
1822,422918904,25,ETI,1999-05-05,2017,0.0,0.0,1,1999
1823,422998971,71,GE,1999-02-24,2017,224775.0,0.0,0,1999
1824,423004621,32,ETI,1999-05-10,2017,404592.0,0.0,1,1999
1825,423101294,71,GE,1999-06-01,2017,0.0,0.0,0,1999
1826,423173921,71,ETI,1999-06-07,2017,0.0,0.0,1,1999
1827,423190081,20,GE,1999-07-01,2017,0.0,0.0,0,1999
1828,423190891,71,GE,1999-05-15,2017,419668.0,0.0,0,1999
1829,423261692,62,ETI,1999-05-21,2017,585248.0,0.0,1,1999
1830,423369164,25,ETI,1999-05-27,2017,68254.0,0.0,1,1999
1831,423379338,71,ETI,1999-06-01,2017,0.0,0.0,1,1999
1832,423530104,62,ETI,1999-06-25,2017,576202.0,0.0,1,1999
1833,423547439,62,ETI,1999-06-03,2017,0.0,0.0,1,1999
1834,423607621,71,GE,1999-06-21,2017,0.0,0.0,0,1999
1835,423865419,71,GE,1999-08-01,2017,57719.0,0.0,0,1999
1836,423868181,72,GE,1999-08-03,2017,342892.0,0.0,0,1999
1837,423875103,22,ETI,1999-09-01,2017,0.0,0.0,1,1999
1838,423907732,96,GE,1999-08-05,2017,0.0,0.0,0,1999
1839,423982552,29,ETI,1999-08-03,2017,0.0,0.0,1,1999
1840,424226231,62,ETI,1999-05-13,2017,0.0,0.0,1,1999
1841,424299741,71,GE,1999-09-08,2017,21502.0,0.0,0,1999
1842,424335693,62,GE,1999-07-16,2017,0.0,0.0,0,1999
1843,424499911,25,ETI,1999-06-01,2017,361264.0,0.0,1,1999
1844,424673457,25,ETI,1999-10-13,2017,0.0,0.0,1,1999
1845,424693216,71,GE,1999-10-04,2017,0.0,0.0,0,1999
1846,424704914,26,GE,1999-10-09,2017,572000.0,0.0,0,1999
1847,424704963,62,GE,1999-10-09,2017,53265000.0,0.0,0,1999
1848,424802544,62,ETI,1999-10-14,2017,54216.0,0.0,1,1999
1849,424897692,26,GE,1999-10-26,2017,0.0,0.0,0,1999
1850,424979144,29,ETI,1999-11-08,2017,0.0,0.0,1,1999
1851,425750023,25,ETI,1957-01-01,2017,0.0,0.0,1,1957
1852,427020094,25,ETI,1967-01-01,2017,0.0,0.0,1,1967
1853,427180450,22,ETI,1971-01-01,2017,0.0,0.0,1,1971
1854,428121818,32,ETI,1999-11-29,2017,53882.0,0.0,1,1999
1855,428210140,62,ETI,1999-11-10,2017,0.0,0.0,1,1999
1856,428213292,29,GE,1999-11-15,2017,0.0,0.0,0,1999
1857,428227227,71,ETI,1999-11-24,2017,0.0,0.0,1,1999
1858,428293492,62,ETI,1999-12-01,2017,0.0,0.0,1,1999
1859,428295810,21,ETI,1999-12-07,2017,355000.0,0.0,1,1999
1860,428559884,96,ETI,1999-12-10,2017,0.0,0.0,1,1999
1861,428564710,26,ETI,1999-12-01,2017,354057.0,0.0,1,1999
1862,428610398,26,ETI,1999-12-10,2017,0.0,0.0,1,1999
1863,428624001,71,GE,1999-12-10,2017,0.0,0.0,0,1999
1864,428646756,25,ETI,1999-11-15,2017,0.0,0.0,1,1999
1865,428677124,62,GE,1999-12-01,2017,3137000.0,0.0,0,1999
1866,428690465,62,GE,1999-12-13,2017,0.0,0.0,0,1999
1867,428734115,62,GE,1999-12-14,2017,112415000.0,0.0,0,1999
1868,428734123,25,GE,1999-12-14,2017,0.0,0.0,0,1999
1869,428753107,20,ETI,1999-12-15,2017,0.0,0.0,1,1999
1870,428770820,25,ETI,1999-12-23,2017,72000.0,0.0,1,1999
1871,428786669,20,ETI,1999-12-09,2017,147063.0,0.0,1,1999
1872,428851463,62,ETI,1999-12-22,2017,0.0,0.0,1,1999
1873,429057342,20,GE,2000-01-12,2017,0.0,0.0,0,2000
1874,429216351,62,ETI,2000-01-01,2017,0.0,0.0,1,2000
1875,429524606,71,GE,2000-02-11,2017,0.0,0.0,0,2000
1876,429526973,20,ETI,2000-03-01,2017,0.0,0.0,1,2000
1877,429754096,62,ETI,2000-03-01,2017,0.0,0.0,1,2000
1878,429838485,96,ETI,2000-03-01,2017,0.0,0.0,1,2000
1879,429853351,25,ETI,2000-03-13,2017,2467702.0,2.0,1,2000
1880,429980568,20,GE,2000-03-02,2017,661197.0,0.0,0,2000
1881,430006643,20,ETI,2000-03-10,2017,5224920.0,10.0,1,2000
1882,430036897,62,GE,2000-03-17,2017,50939.42,0.0,0,2000
1883,430151597,71,ETI,2000-03-09,2017,2340.0,0.0,1,2000
1884,430174482,71,GE,2000-03-28,2017,0.0,0.0,0,2000
1885,430195271,62,ETI,2000-03-15,2017,190000.0,0.0,1,2000
1886,430219980,62,ETI,2000-04-03,2017,0.0,0.0,1,2000
1887,430291518,29,ETI,2000-03-28,2017,0.0,0.0,1,2000
1888,430434787,71,ETI,2000-04-25,2017,0.0,0.0,1,2000
1889,431291889,21,ETI,2000-03-13,2017,0.0,0.0,1,2000
1890,431401439,62,ETI,2000-05-01,2017,0.0,0.0,1,2000
1891,431418995,29,ETI,2000-04-10,2017,0.0,0.0,1,2000
1892,431599828,25,ETI,2000-05-02,2017,0.0,0.0,1,2000
1893,431802511,62,GE,2000-05-24,2017,1958000.0,0.0,0,2000
1894,431897081,71,GE,2000-06-09,2017,0.0,0.0,0,2000
1895,431939990,62,ETI,2000-05-01,2017,288848.0,0.0,1,2000
1896,432032712,20,ETI,2000-07-01,2017,515151.0,1.0,1,2000
1897,432086049,72,ETI,2000-07-01,2017,11262.0,0.0,1,2000
1898,432179257,95,ETI,2000-06-27,2017,0.0,0.0,1,2000
1899,432285179,22,ETI,2000-07-03,2017,112973.0,0.0,1,2000
1900,432307932,62,ETI,2000-07-01,2017,0.0,0.0,1,2000
1901,432456762,71,ETI,2000-04-26,2017,0.0,0.0,1,2000
1902,432554996,21,ETI,2000-08-14,2017,0.0,0.0,1,2000
1903,432595858,62,ETI,2000-08-01,2017,0.0,0.0,1,2000
1904,432610426,62,GE,2000-08-16,2017,0.0,0.0,0,2000
1905,432623130,71,GE,2000-06-30,2017,0.0,0.0,0,2000
1906,432673838,62,ETI,2000-07-10,2017,0.0,0.0,1,2000
1907,432680122,71,ETI,2000-07-23,2017,699612.0,0.0,1,2000
1908,432689479,71,GE,2000-08-01,2017,0.0,0.0,0,2000
1909,432937464,71,ETI,2000-10-02,2017,0.0,2.0,1,2000
1910,432938710,62,GE,2000-09-01,2017,149933.0,0.0,0,2000
1911,432941144,71,GE,2000-09-19,2017,32253000.0,0.0,0,2000
1912,433034782,26,ETI,2000-09-29,2017,418940.0,7.0,1,2000
1913,433242351,62,ETI,2000-10-15,2017,0.0,0.0,1,2000
1914,433246261,62,ETI,2000-10-13,2017,1326922.0,0.0,1,2000
1915,433250834,71,ETI,2000-10-01,2017,5668496.0,0.0,1,2000
1916,433426558,25,ETI,2000-10-28,2017,458000.0,0.0,1,2000
1917,433506433,62,GE,2000-10-16,2017,0.0,0.0,0,2000
1918,433624707,62,ETI,2000-11-17,2017,0.0,0.0,1,2000
1919,433636693,71,GE,2000-10-01,2017,0.0,0.0,0,2000
1920,433661923,71,GE,2000-11-19,2017,0.0,0.0,0,2000
1921,433683216,62,GE,2000-11-14,2017,0.0,0.0,0,2000
1922,433731809,71,ETI,2000-11-08,2017,0.0,0.0,1,2000
1923,433806916,71,ETI,2000-12-05,2017,0.0,0.0,1,2000
1924,433825791,72,GE,2000-12-08,2017,0.0,0.0,0,2000
1925,433884780,62,GE,2000-12-18,2017,0.0,0.0,0,2000
1926,433899697,62,GE,2000-12-18,2017,0.0,0.0,0,2000
1927,433907748,25,ETI,2000-12-19,2017,398566.0,0.0,1,2000
1928,433909132,62,GE,2000-12-19,2017,77972.0,0.0,0,2000
1929,433910247,62,GE,2000-12-04,2017,0.0,0.0,0,2000
1930,433916681,22,ETI,2000-12-18,2017,0.0,0.0,1,2000
1931,433924271,29,ETI,2000-12-14,2017,0.0,0.0,1,2000
1932,433926151,71,ETI,2000-12-20,2017,271626.0,0.0,1,2000
1933,433929577,62,GE,2001-01-01,2017,0.0,0.0,0,2001
1934,433936325,25,ETI,2000-01-01,2017,63221.0,0.0,1,2000
1935,433938883,29,ETI,2000-12-22,2017,126473.0,0.0,1,2000
1936,433949484,25,ETI,2000-12-22,2017,0.0,0.0,1,2000
1937,433998473,71,GE,2000-12-18,2017,0.0,0.0,0,2000
1938,433998903,71,GE,2000-12-21,2017,0.0,1.0,0,2000
1939,434012944,62,ETI,2000-12-15,2017,0.0,0.0,1,2000
1940,434018990,21,GE,2000-12-26,2017,0.0,0.0,0,2000
1941,434023032,71,GE,2000-12-20,2017,0.0,0.0,0,2000
1942,434027249,26,ETI,2000-12-22,2017,359843.0,0.0,1,2000
1943,434039723,62,ETI,2000-11-21,2017,0.0,0.0,1,2000
1944,434054318,71,ETI,2001-01-02,2017,0.0,0.0,1,2001
1945,434110730,25,ETI,2000-12-18,2017,0.0,0.0,1,2000
1946,434186557,20,ETI,2000-12-06,2017,0.0,0.0,1,2000
1947,434570164,96,ETI,2001-01-01,2017,0.0,0.0,1,2001
1948,434600748,71,ETI,2001-02-01,2017,0.0,0.0,1,2001
1949,434621314,25,ETI,2001-02-01,2017,0.0,0.0,1,2001
1950,434754149,25,ETI,2001-02-20,2017,0.0,0.0,1,2001
1951,434836276,71,GE,2001-02-10,2017,169561.0,0.0,0,2001
1952,434891297,62,ETI,2001-02-01,2017,380000.0,0.0,1,2001
1953,435139779,71,GE,2001-01-02,2017,316715.0,0.0,0,2001
1954,435170618,62,ETI,2001-04-02,2017,0.0,0.0,1,2001
1955,435206297,25,ETI,2001-02-21,2017,0.0,0.0,1,2001
1956,435295050,25,ETI,2001-03-09,2017,0.0,0.0,1,2001
1957,435361209,72,ETI,2001-04-01,2017,1400000.0,1.0,1,2001
1958,437181076,25,ETI,1971-01-01,2017,643215.0,0.0,1,1971
1959,437573082,32,GE,2001-04-01,2017,0.0,0.0,0,2001
1960,437603012,62,ETI,2001-04-02,2017,145627.0,0.0,1,2001
1961,437807795,71,ETI,2010-07-27,2017,0.0,0.0,1,2010
1962,437949753,71,ETI,2001-01-11,2017,28295.0,0.0,1,2001
1963,437954282,62,ETI,2001-05-17,2017,0.0,0.0,1,2001
1964,438102113,20,ETI,2001-05-25,2017,0.0,0.0,1,2001
1965,438238834,95,ETI,2001-06-01,2017,0.0,0.0,1,2001
1966,438309080,21,ETI,2001-06-25,2017,0.0,0.0,1,2001
1967,438313843,62,ETI,2001-06-11,2017,978671.0,0.0,1,2001
1968,438323776,25,ETI,2001-06-01,2017,0.0,0.0,1,2001
1969,438350480,62,GE,2001-06-18,2017,167602.0,0.0,0,2001
1970,438389116,71,ETI,2001-06-27,2017,0.0,0.0,1,2001
1971,438395071,71,GE,2001-07-01,2017,0.0,0.0,0,2001
1972,438443418,62,ETI,2001-06-12,2017,0.0,0.0,1,2001
1973,438542417,71,ETI,2001-07-07,2017,0.0,0.0,1,2001
1974,438572299,20,ETI,2001-07-02,2017,0.0,0.0,1,2001
1975,438584096,71,ETI,2001-07-17,2017,0.0,0.0,1,2001
1976,438712333,72,ETI,2001-07-23,2017,9353.0,1.0,1,2001
1977,438725723,71,ETI,2001-08-01,2017,0.0,0.0,1,2001
1978,438734311,26,GE,2001-07-27,2017,0.0,0.0,0,2001
1979,438768582,20,GE,2001-07-20,2017,0.0,0.0,0,2001
1980,438834186,29,GE,2001-08-01,2017,6050000.0,163.0,0,2001
1981,439018029,62,ETI,2001-08-01,2017,166177.0,0.0,1,2001
1982,439024209,62,ETI,2001-09-01,2017,0.0,0.0,1,2001
1983,439067612,30,GE,2001-07-25,2017,6349429.0,2.0,0,2001
1984,439381468,71,ETI,2001-09-18,2017,0.0,0.0,1,2001
1985,439436569,20,GE,2001-09-27,2017,293340.0,2.0,0,2001
1986,439506080,62,GE,2001-10-01,2017,538580.0,0.0,0,2001
1987,439570417,32,GE,2001-09-10,2017,17000.0,0.0,0,2001
1988,439678780,25,ETI,2001-11-01,2017,0.0,0.0,1,2001
1989,439684903,72,ETI,2001-10-16,2017,0.0,0.0,1,2001
1990,439729096,71,GE,2001-11-01,2017,0.0,0.0,0,2001
1991,439752817,62,ETI,2004-03-15,2017,62957.0,0.0,1,2004
1992,439769654,32,GE,2001-10-23,2017,0.0,25.0,0,2001
1993,439792227,95,ETI,2001-11-02,2017,0.0,0.0,1,2001
1994,439795816,62,GE,2001-10-11,2017,61118.86,0.0,0,2001
1995,439832353,62,ETI,2001-10-25,2017,0.0,0.0,1,2001
1996,439906934,71,ETI,2001-11-20,2017,0.0,0.0,1,2001
1997,440053098,32,ETI,2001-11-01,2017,0.0,0.0,1,2001
1998,440054757,71,ETI,2001-11-01,2017,0.0,0.0,1,2001
1999,440068617,71,ETI,2001-12-04,2017,7945.0,0.0,1,2001
2000,440088409,25,ETI,2001-10-10,2017,0.0,0.0,1,2001
2001,440127959,20,ETI,2001-11-14,2017,0.0,0.0,1,2001
2002,440139509,62,GE,2001-10-29,2017,0.0,0.0,0,2001
2003,440139772,21,ETI,2001-12-05,2017,273293.0,0.0,1,2001
2004,440176998,71,GE,2001-12-07,2017,0.0,0.0,0,2001
2005,440198687,21,ETI,2001-12-17,2017,1187780.0,0.0,1,2001
2006,440242063,29,ETI,2001-12-18,2017,38082.0,0.0,1,2001
2007,440245314,71,ETI,2001-12-17,2017,0.0,0.0,1,2001
2008,440251007,21,ETI,2000-12-17,2017,0.0,0.0,1,2000
2009,440251312,26,ETI,2001-12-17,2017,153972.0,0.0,1,2001
2010,440278539,72,ETI,2001-12-03,2017,389611.0,0.0,1,2001
2011,440280543,71,GE,2001-12-17,2017,0.0,0.0,0,2001
2012,440303568,71,GE,2001-12-19,2017,65000.0,0.0,0,2001
2013,440305282,26,GE,2001-12-01,2017,14485000.0,46.0,0,2001
2014,440317717,71,ETI,2001-12-27,2017,0.0,0.0,1,2001
2015,440324085,26,ETI,2002-01-02,2017,470768.0,0.0,1,2002
2016,440325447,20,GE,2001-12-18,2017,0.0,0.0,0,2001
2017,440348480,72,ETI,2001-12-26,2017,10297680.0,0.0,1,2001
2018,440449965,71,ETI,2001-12-20,2017,4384.0,0.0,1,2001
2019,440513059,72,GE,2002-01-01,2017,5531000.0,33.0,0,2002
2020,440514230,71,ETI,2001-12-01,2017,17000.0,0.0,1,2001
2021,440532430,71,ETI,2002-01-02,2017,3972.0,0.0,1,2002
2022,440600559,71,ETI,2001-12-27,2017,0.0,0.0,1,2001
2023,440630994,71,ETI,2002-01-02,2017,0.0,0.0,1,2002
2024,440743763,62,ETI,2002-02-01,2017,0.0,0.0,1,2002
2025,440809374,20,GE,2002-01-02,2017,0.0,0.0,0,2002
2026,440856508,62,ETI,2002-02-01,2017,148785.0,0.0,1,2002
2027,440958270,26,ETI,2002-02-14,2017,286000.0,0.0,1,2002
2028,441015880,62,ETI,2002-02-11,2017,264546.0,0.0,1,2002
2029,441054038,71,ETI,2002-01-01,2017,0.0,0.0,1,2002
2030,441133808,30,GE,2002-01-31,2017,25107.0,23.0,0,2002
2031,441151917,22,ETI,2002-02-27,2017,0.0,0.0,1,2002
2032,441232352,96,ETI,2002-03-06,2017,0.0,0.0,1,2002
2033,441291432,71,ETI,2002-02-05,2017,0.0,0.0,1,2002
2034,441332178,25,ETI,2003-01-01,2017,0.0,0.0,1,2003
2035,441338878,71,GE,2002-03-04,2017,0.0,0.0,0,2002
2036,441355914,71,ETI,2002-01-02,2017,0.0,0.0,1,2002
2037,441384039,62,ETI,2002-03-25,2017,0.0,0.0,1,2002
2038,441403193,71,GE,2002-03-13,2017,0.0,0.0,0,2002
2039,441417110,21,GE,2002-03-01,2017,3417.0,1.0,0,2002
2040,441480167,71,GE,2002-04-02,2017,6230000.0,0.0,0,2002
2041,441498722,22,ETI,2002-04-01,2017,0.0,0.0,1,2002
2042,441612512,71,GE,2002-04-01,2017,0.0,0.0,0,2002
2043,441675451,71,GE,2002-04-16,2017,0.0,0.0,0,2002
2044,441743002,22,ETI,2002-04-22,2017,125000.0,0.0,1,2002
2045,441760238,20,ETI,2002-04-25,2017,910569.0,0.0,1,2002
2046,441767019,32,GE,2002-03-11,2017,0.0,0.0,0,2002
2047,441772340,26,ETI,2002-04-16,2017,0.0,0.0,1,2002
2048,441815198,22,ETI,2002-04-26,2017,0.0,0.0,1,2002
2049,441835147,22,ETI,2002-04-26,2017,0.0,0.0,1,2002
2050,441929304,71,GE,2002-04-26,2017,0.0,0.0,0,2002
2051,441994803,62,GE,2002-03-01,2017,0.0,0.0,0,2002
2052,442013603,71,ETI,2002-04-24,2017,0.0,0.0,1,2002
2053,442206298,71,ETI,2002-05-27,2017,0.0,0.0,1,2002
2054,442455168,22,ETI,2002-06-17,2017,0.0,0.0,1,2002
2055,442547402,20,ETI,2002-06-14,2017,0.0,0.0,1,2002
2056,442587523,71,ETI,2002-07-02,2017,4402.0,1.0,1,2002
2057,442626214,72,ETI,2002-06-26,2017,0.0,0.0,1,2002
2058,442688206,20,ETI,2002-07-08,2017,0.0,0.0,1,2002
2059,442694436,29,ETI,2002-06-26,2017,14943000.0,23.0,1,2002
2060,442730156,71,GE,2002-05-02,2017,0.0,0.0,0,2002
2061,442993283,20,ETI,2002-07-01,2017,0.0,0.0,1,2002
2062,442993358,72,GE,2002-07-01,2017,1959031.0,0.0,0,2002
2063,443018023,71,ETI,2002-08-05,2017,0.0,0.0,1,2002
2064,443029392,71,ETI,2002-08-10,2017,0.0,0.0,1,2002
2065,443061841,62,ETI,2002-05-16,2017,0.0,0.0,1,2002
2066,443189287,71,GE,2002-06-26,2017,0.0,0.0,0,2002
2067,443266010,71,ETI,2002-07-25,2017,0.0,0.0,1,2002
2068,443422605,71,ETI,2002-09-18,2017,0.0,0.0,1,2002
2069,443424965,71,ETI,2002-09-18,2017,0.0,0.0,1,2002
2070,443487947,62,ETI,2002-10-01,2017,243700.0,0.0,1,2002
2071,443533237,71,ETI,2002-09-26,2017,0.0,0.0,1,2002
2072,443582143,71,ETI,2002-10-02,2017,41868.0,0.0,1,2002
2073,443716832,72,ETI,2002-10-01,2017,18390000.0,0.0,1,2002
2074,443748157,21,GE,2002-10-07,2017,0.0,0.0,0,2002
2075,443782784,25,ETI,2002-10-10,2017,2100000.0,0.0,1,2002
2076,443867064,96,GE,2002-12-01,2017,620000.0,0.0,0,2002
2077,443982038,29,ETI,2002-10-15,2017,6118964.0,3.0,1,2002
2078,444159164,71,ETI,2002-10-22,2017,4817519.0,0.0,1,2002
2079,444175111,71,GE,2002-10-25,2017,0.0,0.0,0,2002
2080,444203012,20,ETI,2002-10-31,2017,0.0,0.0,1,2002
2081,444214209,71,ETI,2002-11-07,2017,0.0,0.0,1,2002
2082,444422216,20,ETI,2002-11-04,2017,42000.0,0.0,1,2002
2083,444436042,71,ETI,2003-01-02,2017,0.0,0.0,1,2003
2084,444495774,62,GE,2002-11-25,2017,15292000.0,0.0,0,2002
2085,444523526,71,ETI,2002-12-13,2017,574704.0,0.0,1,2002
2086,444555445,25,ETI,2002-12-13,2017,0.0,0.0,1,2002
2087,444572044,71,ETI,2002-12-18,2017,0.0,0.0,1,2002
2088,444572382,71,GE,2002-12-09,2017,0.0,0.0,0,2002
2089,444577530,25,ETI,2002-12-13,2017,0.0,0.0,1,2002
2090,444633283,62,GE,2002-12-19,2017,0.0,0.0,0,2002
2091,444633309,29,ETI,2002-12-26,2017,0.0,0.0,1,2002
2092,444649537,71,ETI,2002-12-26,2017,0.0,1.0,1,2002
2093,444652572,25,ETI,2003-01-01,2017,0.0,0.0,1,2003
2094,444692800,62,ETI,2002-12-27,2017,0.0,0.0,1,2002
2095,444713515,71,ETI,2002-12-23,2017,226820.0,0.0,1,2002
2096,444719272,26,ETI,2003-01-01,2017,790000.0,6.0,1,2003
2097,444720460,62,ETI,2002-12-27,2017,177405.0,0.0,1,2002
2098,445088057,62,GE,2003-01-27,2017,104069.0,0.0,0,2003
2099,445128390,71,GE,2003-02-01,2017,0.0,0.0,0,2003
2100,445172034,25,ETI,2003-02-06,2017,57209.0,0.0,1,2003
2101,445203128,71,GE,2003-01-29,2017,0.0,0.0,0,2003
2102,445256845,22,ETI,2003-02-01,2017,21378.0,0.0,1,2003
2103,445721830,25,ETI,1957-01-01,2017,0.0,0.0,1,1957
2104,447638321,71,GE,2003-03-01,2017,0.0,0.0,0,2003
2105,447697988,26,ETI,2003-02-17,2017,0.0,0.0,1,2003
2106,447714395,71,ETI,2003-03-13,2017,0.0,0.0,1,2003
2107,447761636,20,GE,2003-03-11,2017,0.0,1.0,0,2003
2108,447898388,62,ETI,2003-03-24,2017,0.0,0.0,1,2003
2109,447993445,62,ETI,2003-03-20,2017,527815.0,0.0,1,2003
2110,448039529,20,ETI,2003-04-01,2017,0.0,0.0,1,2003
2111,448251348,25,ETI,2003-04-16,2017,0.0,0.0,1,2003
2112,448252254,22,GE,2003-04-11,2017,0.0,0.0,0,2003
2113,448285825,71,ETI,2003-04-23,2017,0.0,0.0,1,2003
2114,448387985,71,GE,2003-04-29,2017,0.0,0.0,0,2003
2115,448459735,62,ETI,2003-05-05,2017,302144.0,0.0,1,2003
2116,448567867,62,ETI,2003-04-17,2017,0.0,1.0,1,2003
2117,448777920,21,ETI,2003-05-22,2017,0.0,0.0,1,2003
2118,448784900,71,ETI,2003-06-04,2017,55000.0,0.0,1,2003
2119,448852756,62,ETI,2003-05-15,2017,0.0,0.0,1,2003
2120,448897405,26,GE,2003-06-01,2017,358000.0,0.0,0,2003
2121,448929349,22,ETI,2003-06-20,2017,0.0,0.0,1,2003
2122,448945212,62,ETI,2003-06-10,2017,0.0,0.0,1,2003
2123,449065267,20,ETI,2003-06-20,2017,0.0,1.0,1,2003
2124,449092287,71,ETI,2003-07-01,2017,0.0,0.0,1,2003
2125,449156215,71,ETI,2003-06-10,2017,0.0,0.0,1,2003
2126,449207414,20,ETI,2003-07-01,2017,800000.0,3.0,1,2003
