siren,2016_CIR,2017_CIR,2018_CIR,2019_CIR,2020_CIR,2021_CIR,2022_CIR,2023_CIR
515580421,384000.0,510000.0,670000,764000.0,1444000,1016000.0,879000.0,0.0
515720647,,,,0.0,0.0,0.0,0.0,
515780401,0,0.0,0.0,0.0,0.0,0.0,0.0,
517416962,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
517457727,0.0,0.0,0,0.0,0,0.0,12150.0,0.0
517528105,,,0,0.0,0,0.0,0.0,0.0
517666061,,,,,,0,423.0,2861.0
517678165,0.0,0.0,0,,,0.0,0.0,
517698288,504000,274000.0,58000.0,171000.0,155000.0,150000.0,120000.0,
517702833,0.0,0.0,386000.0,313000.0,340000.0,33000,74652.0,0.0
517703369,977000.0,,1358000.0,1377000.0,1752000.0,1643000.0,1152000.0,958000.0
517744637,0.0,0,0.0,0.0,0.0,0.0,,
517815932,0,0.0,0.0,0.0,0.0,0.0,,
517886388,,,,,,0.0,,0.0
517995916,,,,,,0.0,0,0.0
518007539,0.0,,0.0,0.0,853807.0,0.0,0.0,0.0
518048152,0.0,0,0.0,0.0,0.0,0.0,0.0,
518107016,0.0,12010.0,7045,,,,,
518182639,54118.0,0.0,0.0,67649.0,40348,41209.0,46685.0,47467.0
518254958,,,,,0,0.0,0.0,0.0
518256870,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518271655,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518310446,,,,,,0.0,0.0,
518316823,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518323712,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
518345210,0.0,,,0.0,0.0,0,0.0,0.0
518362991,51000,,90000.0,23536.0,20000.0,11000.0,13000.0,0.0
518374616,0.0,0.0,0.0,0.0,0.0,0,,
518384854,0.0,0.0,0.0,0.0,0,0.0,0.0,
518425905,0.0,0.0,0,0.0,0,134183.0,,
518495353,514419.0,510043.0,48043.0,0.0,500000.0,0.0,0.0,0.0
518498357,5905.0,,98008.0,0.0,66020.0,110221,133617.0,0.0
518538087,,0.0,0.0,0.0,0.0,0,0.0,0.0
518538384,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518552435,,0,0.0,0.0,0.0,0.0,0.0,0.0
518580709,0.0,0,0.0,0.0,0.0,0.0,,222000.0
518584024,0,0.0,,,0.0,0.0,0.0,0.0
518675970,,,0,,0,,,
518685516,,43350.0,,,53475.0,,,
518701297,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518706965,412300.0,113020.0,,0.0,0.0,0.0,0,0.0
518711254,0,0.0,0.0,0.0,0.0,0.0,0.0,
518713524,,,0.0,0.0,,0.0,,
518720925,0,0.0,9300892.0,0.0,,0.0,0.0,0.0
518758099,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518759006,,0,0.0,0.0,0.0,0.0,0,0.0
518802749,0.0,0.0,0.0,0.0,61158.0,0,0.0,
518817812,0.0,0.0,0.0,0.0,0.0,0.0,1111538.0,1996000.0
518859566,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518864012,1549422.0,579703.0,577600.0,617552.0,855543,919142.0,1047111.0,465766.0
518875414,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518892211,0.0,0.0,,,,,0.0,
518898978,0.0,0,0.0,0.0,0.0,0.0,1030190,1883189.0
518900857,,,,,,0.0,0.0,
518902804,,,0.0,0.0,0.0,0.0,,
518927629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518928973,0.0,0,587466.0,722738.0,696544.0,3723257.0,,1951309.0
518958244,0.0,0,0.0,0.0,0.0,0.0,0,0.0
518987581,0.0,323000.0,109.0,0.0,72000,94000.0,,
519011878,,0.0,0.0,0.0,oui,148305,,
519018816,0,0.0,0.0,837839.0,1492077.0,3527979.0,2694609.0,
519020077,0.0,0,0.0,0.0,0.0,0.0,0,
519026397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
519032247,0.0,0.0,0.0,32940000.0,32330000,32573.0,32921.0,31870000.0
519049258,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
519093041,0.0,0.0,,0.0,0,0.0,0.0,0.0
519113310,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
519116230,0.0,0.0,0.0,17.0,25000.0,24.0,40000.0,34.0
519122287,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
519126635,0.0,,,,,0.0,0,
519139273,2015808.0,1379000.0,179248.0,65933.0,1624404.0,245000,66000.0,0.0
519166888,0.0,0.0,315489.0,479731.0,619422.0,290260.0,294940,121447.0
519172472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
519177059,0.0,0.0,0.0,0.0,0.0,,,0.0
519222269,0.0,0.0,0.0,0.0,0,0.0,0.0,
519271209,0.0,0.0,,,,,0.0,0.0
519271845,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519319651,2030000.0,2251000.0,2667982.0,3273000.0,2705000,3542000.0,3269000.0,3105000.0
519384671,,,,,,0.0,0,0.0
519409742,0.0,,0.0,,,,,
519418859,0.0,0.0,0.0,0.0,0.0,0,0.0,
519482764,14912.0,16857,18262.0,36524.0,0.0,0.0,0,0.0
519502462,0.0,284383.0,296400.0,0.0,0,0.0,0.0,0.0
519512453,0.0,0.0,343351.0,0.0,0.0,0,0.0,0.0
519512495,,3261310.0,3229949.0,2881593.0,4801824.0,2453892.0,2653504.0,0.0
519513162,27831.0,,,,,,,
519570196,,,,,,0.0,0.0,
519579825,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
519690309,126996.0,126996.0,0.0,0.0,0,0.0,0.0,0.0
519721815,,,,,0.0,0,0.0,
519761662,0.0,0,0.0,0.0,0.0,0.0,0.0,368568.0
519845119,0.0,0,0.0,0.0,0.0,0.0,0,0.0
519874598,1350000.0,1028138,133672.0,168368.0,0.0,0.0,37764,42124.0
519919690,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519954986,4050000.0,1879000.0,4680000.0,0.0,5984000.0,2342235.0,2475080.0,2736826.0
519955983,0.0,0,,0.0,0.0,0.0,0.0,
519986996,,0.0,,0.0,,,,
520040593,0,0.0,oui,0.0,0.0,0.0,0.0,0.0
520073628,0.0,0,0.0,0.0,0.0,0.0,0,0.0
520205592,,0,0.0,,,0.0,,
520211913,,342709.0,,,696560.0,996974.0,1057970.0,
520240201,0.0,,,,,,,
520335860,77800.0,0.0,0,0.0,0,0.0,0.0,0.0
520363490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520454042,0.0,0,0.0,0.0,0.0,0.0,0,
520469990,0.0,0.0,0.0,0.0,0.0,0,,
520483462,,0,,,,0.0,0.0,0.0
520530361,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
520636382,,0.0,0.0,0.0,0.0,0.0,,
520668443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520843780,54208.0,72089.0,34428.0,0.0,0.0,0,0.0,0.0
520849126,0.0,,0.0,0.0,0.0,0.0,0,
520859034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520859307,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
520862715,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520863358,0.0,0.0,0,0.0,0,0.0,0.0,0.0
520863614,0.0,,0.0,0.0,0.0,0.0,0,0.0
520865817,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520917253,35000,35000.0,0.0,0.0,,,,
520931619,0.0,0,0.0,0.0,0.0,0.0,0.0,
520944182,,,,oui,0.0,0.0,52759.0,
520956087,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
521164723,0.0,,,,,,,
521171116,0.0,,,0.0,0.0,0.0,,
521174664,,0.0,0.0,0.0,0.0,0.0,,
521194266,0.0,,,,,,,
521277319,,0.0,0.0,0.0,1715257.0,0.0,,
521320408,,,0.0,0.0,0.0,0.0,1077846,0.0
521370536,,0,0.0,18617.0,0.0,0.0,0,
521422303,,,,,72450.0,,,0.0
521464362,,0.0,0.0,0.0,0.0,,,
521464446,0.0,0,0.0,0.0,0.0,,,
521466086,,,0.0,,,,,
521480756,,0.0,,,0.0,0,0.0,0.0
521507384,0.0,0,0.0,0.0,0.0,0.0,,
521564120,0.0,0.0,0,0.0,0,0.0,0.0,0.0
521586099,,0,,,0.0,0,0.0,0.0
521604470,0.0,0.0,0.0,0.0,,,,
521616524,0.0,0.0,0,0.0,0,0.0,0.0,0.0
521748830,0.0,0.0,0,0.0,0,0.0,0.0,0.0
521748863,0.0,0,0.0,0.0,0.0,0.0,0,0.0
521758854,0.0,0,23805.0,0.0,0.0,,,
521804237,41179.0,52392.0,42971,0.0,0,0.0,0.0,0.0
521861716,,,,,,,0.0,
521976993,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
522013358,,,,,,0.0,0.0,0.0
522044122,0,,,0.0,0.0,0.0,0.0,0.0
522055615,,0.0,0.0,251700.0,59400.0,446000,615000.0,120000.0
522192699,0.0,128410,437380.0,707054.0,103937.0,53939.0,0,249898.0
522239243,0.0,40379.0,0.0,45889.0,70024,109655.0,84888.0,
522252725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522353556,0.0,0.0,0.0,0.0,0.0,,,
522411305,,,0.0,53233.0,22415.0,0.0,,
522535806,39018.0,174015.0,,0.0,84700.0,50884,99879.0,0.0
522552553,,,,0.0,0.0,0.0,0.0,
522623123,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522713734,36093.0,56992.0,0.0,0.0,0,0.0,0.0,3000.0
522753805,,,,,164000,,,145000.0
522815653,,,,,0,0.0,0.0,0.0
522875723,0.0,0.0,0,,,,0.0,0.0
522907716,0.0,,,,,,,
522985191,0.0,0,0.0,0.0,0.0,0.0,0,0.0
523020287,0.0,0,,,,,455147,
523036705,55518.0,59590.0,59847.0,84577.0,94605,oui,31780.0,23731.0
523071066,188391.0,171872.0,175951.0,0.0,,140194.0,146146.0,
523072247,,0.0,0.0,0.0,,,,
523116069,722220.0,203235.0,0,95239.0,46531,0.0,0.0,0.0
523154763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
523180792,,,,,,16754,0.0,0.0
523204212,,,0.0,0.0,0.0,0.0,,0.0
523243996,0,0.0,0.0,0.0,0.0,0.0,91327.0,
523304111,,0.0,0.0,0.0,,,,
523387579,0.0,0,0.0,0.0,0.0,0.0,0,0.0
523410942,0.0,814.4,0.0,0.0,0.0,0,3234.05,0.0
523424182,0.0,1577.15,0.0,0.0,,0.0,1392.0,0.0
523428134,0.0,0.0,0.0,0.0,0.0,0,1139.0,0.0
523432144,0.0,0.0,0.0,0.0,0,0.0,0.0,
523442788,0.0,,,0.0,,0.0,,
523476281,,,,,0.0,0.0,0.0,
523476679,0.0,0,0.0,0.0,0.0,0.0,0,
523477206,1400000.0,0,0.0,0.0,0.0,3026044.0,0,0.0
523485308,0.0,0.0,0.0,0.0,0.0,0,,0.0
523565653,0.0,0,0.0,0.0,0.0,0.0,0,4481.0
523586444,92954.0,117875.0,55066,0.0,0,0.0,,
523662807,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
523678423,0,0.0,,,0,,0.0,
523693141,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523707537,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
523772861,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
523796209,,,0.0,0.0,,,,
523797306,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523860401,0,0.0,0.0,0.0,0.0,0.0,0.0,74268000.0
523941037,,409707,485649.0,0.0,0.0,oui,0,0.0
523964310,0.0,0.0,0.0,0.0,0.0,0,,0.0
524013885,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
524079795,0.0,0.0,782185.0,0.0,771851.0,766939.0,,802032.0
524099728,0.0,0.0,0.0,0.0,0,0.0,0.0,
524099827,0.0,0.0,0,0.0,385692,0.0,0.0,0.0
524100401,0.0,80673.0,0.0,0.0,0.0,0,0.0,0.0
524102670,0.0,0,47127.0,0.0,0.0,0.0,0,0.0
524117900,0.0,0.0,0.0,0.0,0.0,0,0.0,
524195708,0.0,0.0,0,0.0,,,,
524196086,0.0,0,0.0,0.0,0.0,0.0,0,0.0
524252020,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524266566,,0.0,0.0,0.0,0.0,31471,0.0,0.0
524271806,0.0,17210.0,3507,153504.0,2826,0.0,oui,
524289543,0.0,0.0,0.0,0.0,0.0,0,0.0,
524309200,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
524320314,692459.0,692459.0,,692459.0,692459.0,930598,96912,96912.0
524350204,0,0.0,0.0,758088.0,273195.0,72729.0,0.0,0.0
524353117,158101.0,112851.0,108612.0,195706.0,151514.0,,0.0,0.0
524353919,0,0.0,,,,,,
524381324,156355.0,0.0,0.0,0.0,0.0,0,482.7,0.0
524476801,,,,,0.0,0,0.0,
524509486,0.0,0,0.0,0.0,0.0,33012.55,0.0,0.0
524516481,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524538360,0.0,0.0,0,0.0,0,0.0,0.0,0.0
524579927,162.67,702459.0,127692.0,0.0,0.0,0,108000.0,133722.0
524652690,0.0,0.0,0.0,0.0,70830.0,129326.0,26715,23208.0
524656832,0.0,,,0.0,0.0,0,,0.0
524681996,0,0.0,,,,0.0,0.0,0.0
524781200,,,,,,,0,45348.0
524804176,0.0,0.0,0.0,0.0,,0,0.0,0.0
524812948,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524953924,,146222.58,0.0,130122.0,119385,0.0,0.0,0.0
524958196,0.0,0.0,0.0,0.0,,0.0,0,
524960358,0.0,0,0.0,0.0,0.0,0.0,,
524992781,,,,,,,0.0,
525025730,0.0,366279.0,0.0,0.0,0.0,0.0,0.0,0.0
525266094,130985.0,191052.0,,,,,,
525269817,7443.0,0.0,0.0,,,,,
525278271,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525280038,,,,,,,5107.0,
525405320,0.0,0.0,,,,,,
527476501,,0.0,0.0,,,0.0,0.0,0.0
527565311,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
527573141,0.0,oui,0.0,0.0,0.0,0.0,0,0.0
527591556,0.0,0,0.0,0.0,0.0,0.0,0,0.0
527607279,,4335.0,,,,,,
527621361,0.0,0.0,0.0,0.0,0,0.0,0.0,
527691612,0.0,0,0.0,0.0,0.0,0.0,0,0.0
527707590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
527781850,0,4284812.0,0.0,0.0,0.0,0.0,0.0,0.0
527873400,7815461.0,603284.0,624159.0,261567.0,,301969.0,311574.0,0.0
527997662,0.0,0,0.0,0.0,0.0,0.0,0,0.0
528038193,0.0,0.0,0,,,,,
528107634,,,,,0.0,0.0,0.0,
528145808,0,0.0,0.0,0.0,0.0,,,
528293095,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
528339278,0,0.0,0.0,0.0,0.0,,,
528347297,26640.0,17512,0.0,0.0,,86214.0,52828,69911.0
528360159,,0.0,0.0,0.0,0.0,0,13063.0,
528453673,0.0,,0.0,6679.0,0.0,0,0.0,0.0
528456593,0,0.0,0.0,0.0,0.0,0.0,0.0,
528456619,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
528520083,0.0,0.0,0.0,0.0,0,0.0,0.0,
528533490,0,0.0,0.0,,0.0,0.0,0.0,0.0
528556640,0.0,,0.0,0.0,0.0,0.0,0,
528605991,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
528606361,,,,0.0,0.0,0,0.0,0.0
528616584,0.0,0.0,0,1045686.0,307176,115292.0,1352862.0,1293770.0
528631310,,,,0.0,,,,
528634264,0.0,0.0,0,0.0,0,0.0,0.0,0.0
528643059,0.0,0,0.0,1186704.0,0.0,0.0,548155,350431.0
528825888,262000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528861685,0.0,0.0,20177.0,0.0,0.0,0,0.0,
528876196,0.0,942848.0,0.0,0.0,0.0,,,
528902042,0.0,0.0,0.0,0.0,0.0,0,0.0,
528912116,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
528937089,,,,0.0,,,,0.0
528955321,0.0,121936,0.0,0.0,0.0,4625865.0,0,0.0
529007684,0.0,0.0,0.0,0.0,0.0,10716,126112.0,65473.0
529053019,,,,,0.0,0.0,0,0.0
529070112,0.0,0.0,82.0,1484004.0,0,0.0,0.0,
529074486,68378.0,42183.0,77446.0,0.0,0.0,0.0,0.0,783483.0
529080186,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
529105157,0.0,,0.0,0.0,0.0,0.0,,
529108615,2162030.0,329000.0,2868522.0,1035728.0,1148000.0,996684.0,0,
529133852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
529134942,0.0,0,,2711340.0,,,0,0.0
529170839,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
529176059,0,0.0,0.0,0.0,0.0,0.0,0.0,
529179715,,,,,,,0.0,0.0
529193468,0.0,0.0,0.0,0.0,0.0,76338,1369074.0,839211.0
529210494,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
529210536,0,74749.0,0.0,0.0,0.0,0.0,0.0,0.0
529212227,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
529212847,0.0,0.0,53780,0.0,0,0.0,0.0,0.0
529214991,0,0.0,0.0,0.0,0.0,0.0,0.0,
529218596,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529219792,,0,0.0,0.0,0.0,0.0,0,0.0
529235749,2504593.0,1886534,2080032.0,0.0,0.0,0.0,0,84019.0
529236648,0.0,0,0.0,0.0,0.0,0.0,0,0.0
529243271,0.0,0,0.0,0.0,462000.0,1341000.0,1882901,2245000.0
529259731,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
529268393,1306823.0,1314088,0.0,2604748.0,,1787302.0,1325000.0,2188312.0
529281347,87629,0.0,277174.47000000003,0.0,0.0,0.0,,0.0
529284879,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
529293912,333.33,0,0.0,0.0,0.0,0.0,0,0.0
529294027,90.0,0,0.0,0.0,0.0,0.0,0,0.0
529294035,,,,,,,0,0.0
529294092,0.0,0.0,0.0,33145.0,0.0,0,0.0,0.0
529294100,0.0,,0.0,0.0,0,0.0,0.0,0.0
529296709,0.0,0.0,0.0,0.0,0.0,20331.0,6900.0,0.0
529351090,,,,,,0.0,0.0,0.0
529357253,0,0.0,0.0,0.0,0.0,131071.0,0.0,
529431066,,,,6128.0,1961.0,0.0,0,0.0
529436537,20446.0,0.0,8483.0,0.0,0.0,0,0.0,
529544090,,,,,0,0.0,0.0,0.0
529642753,,,255662.0,0.0,1116014.0,oui,,
529660748,,,,0.0,0.0,0.0,0.0,0.0
529677452,oui,0,0.0,0.0,0.0,0.0,0,0.0
529753147,,0.0,0.0,0.0,704589.0,0,260530.0,146911.0
529849390,0.0,3943115.0,3943115.0,0.0,0.0,0.0,,0.0
529924656,,,,0.0,27037,14169.0,64557.0,61209.0
529936650,0.0,0,0.0,0.0,0.0,0.0,0,0.0
529991119,126851.0,,,,,,,
530045111,0.0,0.0,,0.0,0.0,,0.0,0.0
530288224,0.0,0.0,0,0.0,0,12000.0,0.0,54000.0
530303023,,0.0,0.0,0.0,0,0.0,0.0,0.0
530311208,,,0.0,0.0,0.0,0.0,0.0,0.0
530364025,532847.0,,0.0,0.0,0.0,0,0.0,0.0
530390418,oui,0.0,0.0,0.0,0.0,oui,0.0,0.0
530424670,,,,,529208.0,341338.0,0.0,0.0
530429224,0.0,0,0.0,0.0,0.0,0.0,0,0.0
530466119,19710.0,0,5346.0,oui,,0.0,0,0.0
530501808,0.0,0.0,0.0,0.0,0,0.0,oui,
530604594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530634716,0.0,0.0,14903,0.0,0,0.0,0.0,
530649896,,0.0,0.0,,0.0,0,0.0,0.0
530706738,22051.0,43325,0.0,4370600.0,2582107.0,0.0,,
530740562,0.0,105000.0,0.0,0.0,,0,,
530746791,0,0.0,,,,,0.0,0.0
530828631,,0.0,,0.0,0.0,0,4592166.0,1500364.0
531156115,,0.0,0,0.0,0.0,0.0,0.0,0.0
531164267,,,0.0,15276.0,0.0,0,0.0,0.0
531202828,,0.0,,0.0,0,,0.0,0.0
531320984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
531323681,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531332310,0.0,0.0,0,0.0,,,,
531405710,,,,,0.0,0.0,0.0,oui
531423507,,0.0,12948.0,12948.0,0,0.0,0.0,0.0
531557544,35544,44000.0,67000.0,104000.0,0.0,75000.0,77000.0,
531583839,,115160.0,,171760.0,158840,147630.0,141224.0,
531680437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531788941,0.0,0.0,0.0,0.0,0.0,220,0.0,0.0
531881175,,,0,,,,0.0,
531889616,,0.0,0.0,0.0,,0.0,0.0,0.0
531917391,0.0,0,0.0,,0.0,0.0,,
531918456,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
532144326,0.0,0,0.0,0.0,0.0,0.0,0,0.0
532152253,140498.0,95762.0,0,0.0,0,0.0,,
532260379,,630998.0,1348000.0,662000.0,907000.0,546366,662000.0,
532267382,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
532309689,,0.0,0.0,,,,0.0,
532394194,0,,,,0.0,0.0,,0.0
532462256,955340.0,808981.0,,1120808.0,1295716.0,1708490,2224740.0,1810800.0
532504412,0.0,0.0,0,0.0,0,0.0,0.0,
532579646,,,,,,,,0.0
532651528,,,,,,,,0.0
532654514,0.0,6513.0,0.0,0.0,27633.0,35577.0,0.0,0.0
532655313,oui,0,0.0,0.0,0.0,33618.0,0,0.0
532679768,,,,,,,0.0,0.0
532680378,0.0,0.0,0.0,0.0,,0.0,0,
532935715,0.0,,0.0,0.0,0.0,0.0,0,0.0
532957610,0.0,0,0.0,0.0,0.0,0.0,0,0.0
532964228,411000.0,0.0,475752.0,18116.0,0.0,0.0,0.0,0.0
532986080,0.0,73125.0,0.0,1414.0,0.0,0.0,0.0,0.0
532987658,317343.0,0.0,331085.0,145002.0,115432,0.0,0.0,0.0
533059184,0,0.0,0.0,0.0,0.0,0.0,,
533063889,33000.0,15000,0.0,0.0,0.0,0.0,0,0.0
533141552,0.0,0.0,0,0.0,0,0.0,0.0,0.0
533208161,,,,,,1974540.0,0,0.0
533213773,0.0,0.0,0.0,0.0,27.0,0,12436000.0,0.0
533297834,0,0.0,10733.0,0.0,0.0,0.0,0.0,0.0
533334660,,,,0.0,0.0,0.0,0,0.0
533412961,7508.0,0.0,,,,,,
533429619,0.0,0,0.0,0.0,0.0,0.0,0,
533475497,,,,0.0,0.0,0.0,0,0.0
533513214,0.0,0.0,0.0,0.0,0.0,0,0.0,
533623286,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
533638318,,,5389,,0.0,0.0,0,0.0
533670790,4054.0,0.0,2637.0,0.0,0.0,0,0.0,0.0
533699278,0.0,,16714.0,0.0,0.0,0.0,0,
533706800,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533706834,0.0,0.0,0,0.0,0,0.0,0.0,0.0
533727533,,,,116658.0,489294.0,0,0.0,0.0
533750576,,0,,,0.0,,0.0,
533775524,,,,0.0,0.0,0.0,0.0,0.0
533805719,31000.0,0,0.0,0.0,0.0,0.0,0,
533869780,0.0,69867.0,100910.0,105136.0,181243.0,126181,149016.0,201300.0
533886859,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
533951687,0,0.0,0.0,0.0,0.0,0.0,oui,0.0
533969457,554705.0,49370.0,0.0,0.0,0.0,0,0.0,0.0
533987640,,,,0.0,0.0,0.0,0.0,
534014956,0.0,0.0,0.0,0.0,0.0,0,0.0,767000.0
534181623,0.0,0,0.0,123320.0,0.0,0.0,,0.0
534358957,0.0,,,,,0.0,,
534369921,0.0,,,0.0,0,0.0,0.0,
534497367,,,,0.0,0.0,,,
534628581,,,,0.0,0.0,,0,
534690581,37338.0,0.0,41844.0,78251.0,85311,0.0,0.0,0.0
534737291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534741772,,0.0,0.0,1792.0,0.0,0.0,1500.0,0.0
534820956,556.0,2500.0,0,0.0,0,0.0,0.0,
534870803,0.0,0.0,106241.0,70440.0,0.0,0.0,0.0,0.0
534881628,0.0,0,0.0,0.0,0.0,0.0,0,0.0
534933627,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
534969647,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
535058846,21580.0,19697.0,44798.0,,0.0,0,2260634.0,214422.0
535130751,,0,0.0,0.0,0.0,,,
535163349,0.0,0,0.0,0.0,0.0,0.0,,
535199103,585000.0,521000.0,1432000.0,581000.0,1222000.0,447000.0,233000.0,152000.0
535205157,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535205660,216430.0,0.0,0.0,0.0,0.0,0,0.0,0.0
535213326,0.0,0.0,0.0,0.0,0.0,,,
535229181,0.0,0.0,,0.0,0.0,0.0,72000.0,0.0
535246763,,0.0,0.0,oui,0,0.0,0.0,0.0
535257067,0.0,0.0,,0.0,0,0.0,0.0,0.0
535296545,0,0.0,0.0,0.0,0.0,0.0,0.0,
535353395,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
535406433,0.0,502455.0,0,622000.0,190921,277000.0,364647.0,338000.0
535520316,,689732.0,0.0,0.0,0.0,0,0.0,0.0
537150013,,,,,,,0.0,0.0
537425266,161744.0,206727.0,,,,277686.0,,
537464711,,,,,179023.0,0.0,0.0,234132.0
537507022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
537517542,0.0,0.0,0.0,0.0,0,,,
537534208,0.0,0,0.0,0.0,0.0,0.0,0,
537558272,0.0,0,0.0,0.0,0.0,0,,
537570814,,,,,0.0,,0.0,
537611568,,,,0.0,0.0,0.0,0.0,0.0
537616377,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
537621989,,,0.0,,,,,
537667487,0.0,0.0,0.0,0.0,0,298329.0,0.0,
537698862,,,,921862.0,4001983.0,0.0,0,
537801888,0.0,0,0.0,0.0,0.0,0.0,0,
537804445,,85768,0.0,0.0,0.0,0.0,0,
537819989,0,0.0,,0.0,1440.0,1440.0,0.0,
537856619,,0,0.0,0.0,0.0,0.0,0,0.0
537897811,0.0,0.0,0,0.0,0,0.0,0.0,0.0
537908527,0.0,,0,0.0,0,0.0,0.0,0.0
537915399,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
537915530,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
537915571,0,,0.0,0.0,0.0,0.0,0.0,
537934192,0.0,0.0,0,0.0,0,0.0,0.0,0.0
537934507,0.0,0.0,0,0.0,0,0.0,0.0,0.0
537934630,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
537934671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
537961369,0.0,0,0.0,0.0,0.0,0.0,0,0.0
537975427,0.0,36139.0,29200,0.0,,0.0,0.0,0.0
538008319,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
538055906,0,31844.0,0.0,149832.0,0.0,0.0,0.0,0.0
538068941,,,,,,0.0,0,0.0
538115684,24000.0,8000.0,14000,0.0,,0.0,254000.0,0.0
538125741,0.0,0,,0.0,0.0,0.0,0,0.0
538125956,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
538134438,0.0,0,0.0,0.0,0.0,0.0,0,
538203175,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
538209594,418361.0,0,0.0,0.0,0.0,94924.0,63190,83010.0
538215690,0.0,0.0,0.0,54796.0,0,0.0,0.0,0.0
538215740,0.0,0,0.0,0.0,0.0,0.0,0.0,
