siren,2017_CIR,2018_CIR,2019_CIR,2020_CIR,2021_CIR,2022_CIR,2023_CIR,2016_CIR
324729631,0.0,0.0,0.0,0.0,0.0,508007.0,,0.0
324787571,,,,,,0.0,0.0,
324845015,,,,,,,,0.0
324918283,0.0,,0.0,0.0,,,,0.0
324925106,0.0,0.0,,,,0.0,,0.0
325033181,0.0,0.0,0.0,,0.0,0.0,,0.0
325090728,0.0,0.0,,,,0.0,,135000.0
325092328,,900082.0,770804.0,,,932001.0,,0.0
325156289,0.0,0.0,0.0,0.0,,0.0,,
325165595,,0.0,0.0,0.0,0.0,,,0.0
325222529,,,,,,,,0.0
325346435,0.0,0.0,,0.0,0.0,0.0,,0.0
325396471,,0.0,0.0,,,,1780000.0,
325413524,0.0,,,0.0,,0.0,,0.0
325437127,,,,,,,,
325517621,,963000.0,0.0,,,,,0.0
325569887,0.0,0.0,0.0,0.0,,,,
325664928,,0.0,,0.0,0.0,0.0,,
325820751,1685000.0,1396000.0,,,,,,1360000.0
325824183,0.0,0.0,,,,,,
325893790,0.0,0.0,0.0,,,0.0,,0.0
326034881,0.0,22674.0,,,,0.0,,
326036696,0.0,0.0,,,,,,0.0
326050044,,,,,,,,0.0
326102365,0.0,0.0,,,,,,0.0
326134699,333107.0,265466.0,0.0,0.0,,,453000.0,135380.0
326144821,0.0,0.0,,,0.0,0.0,0.0,
326171378,119987.0,,,,53038.0,,,86570.0
326312964,137496.0,,,,,410162.0,0.0,479491.0
326464344,0.0,0.0,0.0,0.0,0.0,,,0.0
326519717,,47390.0,26063.0,0.0,,,,
326577574,0.0,0.0,0.0,0.0,,,,0.0
326686979,0.0,0.0,0.0,0.0,0.0,,,0.0
326699659,0.0,0.0,,0.0,,0.0,,0.0
326714805,0.0,0.0,0.0,,0.0,,0.0,
326767597,0.0,,0.0,,0.0,0.0,,0.0
326780541,618000.0,0.0,,,,,,
326820065,14616000.0,12400000.0,12400.0,112000.0,137.0,16642000.0,15886000.0,
326890548,14913.0,,,23258.0,28568.0,29196.0,30638.0,0.0
326945102,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
327084778,8431000.0,6696000.0,,,,,,11205000.0
327114526,0.0,,0.0,25211.0,,,,0.0
327153722,,,,,,,,1385000.0
327180493,130380.0,128355.0,126024.0,0.0,,142930.0,,854833.0
327205373,,0.0,0.0,,,,,0.0
327235289,0.0,0.0,0.0,34958.0,,,,0.0
327258943,,,,0.0,0.0,0.0,,0.0
327336103,0.0,0.0,,,,478000.0,,0.0
327467783,,0.0,0.0,0.0,0.0,0.0,,0.0
327503827,0.0,0.0,,,,,,0.0
327560223,109381.0,92298.0,0.0,,,,,86550.0
327733184,0.0,0.0,,,,0.0,,0.0
327744108,,,,,,,,0.0
327797999,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
327852125,0.0,22794.0,0.0,,,,,0.0
327867925,0.0,0.0,,,,0.0,,0.0
327868659,,0.0,0.0,0.0,,,,
327932034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
327933131,0.0,0.0,,,,,,0.0
327985230,,,,452657.0,63366.0,0.0,,
328031042,,209000.0,,1195840.0,,0.0,,0.0
328062708,0.0,,,,,,,0.0
328089727,,,,,0.0,0.0,0.0,
328179957,670095.0,595893.0,578417.0,810086.0,1156993.0,,,437774.0
328195193,0.0,0.0,,,,,,0.0
328195607,232473.0,50940.0,0.0,,,0.0,0.0,159554.0
328202320,0.0,0.0,0.0,,,541542.0,,
328274410,0.0,0.0,,0.0,0.0,,,
328297841,378000.0,758000.0,,200000.0,207000.0,113000.0,151000.0,630305.0
328368857,0.0,0.0,,,,0.0,0.0,0.0
328409529,0.0,0.0,,0.0,0.0,0.0,,0.0
328539911,,,,0.0,,,,0.0
328541719,,0.0,0.0,,,,,
328544713,0.0,,,0.0,0.0,0.0,0.0,0.0
328566344,,0.0,46529.0,0.0,,,,
328581822,0.0,,,,,0.0,0.0,0.0
328593546,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
328667159,,,,,,,,0.0
328703863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328779293,0.0,0.0,,,,,,0.0
328781174,49923.0,38954.0,40906.0,40617.0,,,,42005.0
328781786,0.0,0.0,,,,,,0.0
328834122,,,,0.0,,0.0,,0.0
328898564,,,,,,,,0.0
328959358,319011.0,223200.0,540000.0,552000.0,625000.0,685000.0,664000.0,333491.0
328959770,0.0,0.0,0.0,0.0,,0.0,,0.0
328983754,0.0,,,,,,,0.0
329035422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329073282,0.0,,,,,871000.0,,0.0
329121065,,,0.0,0.0,0.0,0.0,0.0,
329168033,0.0,,0.0,0.0,1269556.0,,,0.0
329186704,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
329199533,0.0,0.0,,0.0,0.0,,0.0,
329208532,0.0,,,,,,0.0,
329310395,0.0,0.0,0.0,0.0,,,,0.0
329383426,38093.0,,14789.0,,,0.0,,39712.0
329403422,604991.0,0.0,0.0,0.0,0.0,0.0,0.0,505077.0
329449052,86439.0,0.0,22220.0,,,,,129119.0
329529614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329541411,167000.0,387332.0,,,,,,49000.0
329569248,8320.0,7473.0,,0.0,0.0,0.0,,5931.0
329653117,0.0,0.0,,0.0,0.0,0.0,,0.0
329727390,0.0,,,,,0.0,,474072.0
329746945,0.0,0.0,,,,,,
329816623,0.0,0.0,0.0,37000.0,113000.0,127000.0,143000.0,
329822514,,,,439000.0,,475000.0,,
329868848,0.0,0.0,0.0,,,,61000.0,167000.0
329936793,274097.0,,200808.0,,23299.0,34191.0,689837.0,0.0
330023656,83087.0,0.0,0.0,0.0,0.0,0.0,599667.0,0.0
330054180,0.0,0.0,19124.0,0.0,,0.0,0.0,0.0
330054925,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
330076159,1287000.0,1227000.0,,,,,,1136000.0
330076472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
330084559,0.0,,0.0,0.0,0.0,,,
330129842,1748000.0,1767000.0,,1425000.0,1906000.0,1335000.0,,1494000.0
330160367,,0.0,,,122000.0,,164400.0,26000.0
330200411,,,,,,0.0,,
330221037,0.0,,0.0,,0.0,,,0.0
330229592,57826.0,,0.0,0.0,,,0.0,53693.0
330263948,77968.0,77968.0,0.0,0.0,0.0,0.0,0.0,77968.0
330265323,,,,,,,,712000.0
330447236,0.0,0.0,0.0,0.0,0.0,,,0.0
330496043,0.0,,0.0,0.0,0.0,2049000.0,0.0,0.0
330507419,733683.0,702809.0,781076.0,817718.0,993756.0,,,
330525825,0.0,,,77021.0,152721.0,677963.0,1306364.0,100000.0
330575887,124203.0,,,,,,,129354.0
330581083,,0.0,0.0,,0.0,0.0,,0.0
330589193,8079.0,,,0.0,0.0,,,0.0
330608191,37027.0,77182.0,86288.0,16668.0,81066.0,80158.0,78204.0,25785.0
330630872,,0.0,0.0,0.0,,0.0,,0.0
330631433,0.0,0.0,0.0,,0.0,,,0.0
330651571,0.0,240230.0,4739.0,14085.0,0.0,16376.0,,0.0
330727264,0.0,0.0,,,,,,
330763301,0.0,0.0,0.0,0.0,,,,0.0
330771528,0.0,0.0,0.0,0.0,,,,0.0
330884461,,,,,,0.0,,
330929522,78426.0,,0.0,0.0,0.0,0.0,,0.0
330980541,,,,,0.0,0.0,,0.0
330997552,0.0,0.0,,,0.0,,,0.0
331025569,,,,,0.0,0.0,,
331087288,,11428.0,0.0,0.0,0.0,0.0,0.0,
331170936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331203968,,,,,0.0,,,
331221150,,,,0.0,,0.0,,
331277590,0.0,41700.0,0.0,0.0,0.0,0.0,,0.0
331312108,10778000.0,218000.0,,,11860000.0,9310000.0,,8624000.0
331406637,1023000.0,,,,,,,617000.0
331407742,873296.0,347459.0,0.0,0.0,0.0,,0.0,
331408336,18000.0,,,775000.0,0.0,0.0,1470000.0,878000.0
331430306,72775.0,92737.0,,,,,,24010.0
331468223,0.0,0.0,0.0,0.0,,,,0.0
331517847,2398.0,,,,,32654.0,,7022.0
331518852,0.0,,0.0,,,,,0.0
331552489,75997.0,69591.0,80745.0,73047.0,81666.0,79301.0,70019.0,65518.0
331618520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331620385,,,,,162724.0,87873.0,0.0,0.0
331736918,43931.0,0.0,0.0,0.0,,0.0,0.0,
331785717,0.0,0.0,0.0,,,0.0,,0.0
331827816,0.0,,,22699500.0,,,,0.0
331900837,,,,,,0.0,113572.0,
331930081,,0.0,,,0.0,,0.0,208000.0
331980631,0.0,0.0,0.0,0.0,,,,
331983163,0.0,,,0.0,41.0,0.0,451619.0,0.0
332022334,0.0,0.0,,,,,,0.0
332051762,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
332059518,190742.0,123396.0,,83280.0,,,,171569.0
332077270,0.0,,,,,0.0,,0.0
332108331,,0.0,,,,0.0,0.0,0.0
332110097,0.0,,,,,2370000.0,,0.0
332112382,0.0,0.0,,,0.0,0.0,,0.0
332138718,24459.0,0.0,,,,,,46535.0
332185818,0.0,0.0,0.0,0.0,,0.0,,0.0
332188259,0.0,0.0,0.0,0.0,0.0,,,0.0
332201664,142300.0,31400.0,,32000.0,388404.0,838309.0,0.0,0.0
332223361,0.0,0.0,,,,0.0,,0.0
332252980,950000.0,1945000.0,1307000.0,1817000.0,2120000.0,,,850000.0
332345594,,,,0.0,0.0,,,0.0
332360320,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
332442730,0.0,,,0.0,,,,0.0
332455500,0.0,0.0,,0.0,0.0,,,0.0
332552686,0.0,0.0,,,,,,0.0
332589043,177444.0,154494.0,0.0,,,,,0.0
332617901,0.0,0.0,0.0,0.0,0.0,,,0.0
332639673,0.0,,0.0,,,,,0.0
332760933,61022.0,47914.0,0.0,0.0,,0.0,,55723.0
332944057,0.0,,,,11400.0,0.0,0.0,0.0
332965094,,,,0.0,0.0,,,
332975309,,,,0.0,,,,
332989953,0.0,0.0,0.0,72143.0,0.0,,0.0,807499.0
333021244,,,0.0,0.0,0.0,0.0,,27217.0
333088698,0.0,0.0,,0.0,,,,0.0
333101574,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
333111615,0.0,0.0,0.0,0.0,0.0,0.0,,
333120434,0.0,307000.0,0.0,0.0,0.0,,,
333134799,,1207000.0,,,,1200000.0,100000.0,0.0
333150043,0.0,,,,,,,0.0
333223139,0.0,,,,,,,0.0
333336485,0.0,0.0,0.0,0.0,,,,0.0
333353738,,,,,,,,5345000.0
333361111,74088.0,,0.0,111958.0,9363.0,0.0,,7100000.0
333373108,,240000.0,111000.0,,,,,267000.0
333400604,,,,0.0,0.0,0.0,,0.0
333455400,0.0,0.0,0.0,,,0.0,,0.0
333502680,0.0,,,,,,,
333541993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333542827,,,0.0,0.0,0.0,0.0,,
333583755,179054.0,151556.0,0.0,,,,,156247.0
333591162,295570.0,238026.0,0.0,0.0,,,,253907.0
333593242,44613.0,,0.0,0.0,,0.0,,0.0
333675593,0.0,0.0,,,,,,94617.0
333707669,0.0,0.0,,,,,,630000.0
333760171,,118216.0,,,,,,
333784155,0.0,0.0,,,0.0,,,0.0
333784775,0.0,0.0,0.0,0.0,,,0.0,0.0
333802767,1792000.0,1627000.0,,,,,,1683000.0
333834562,,0.0,,0.0,0.0,,,0.0
333892982,,,,,,0.0,,
333916385,0.0,0.0,,,,,,0.0
333926954,0.0,0.0,0.0,0.0,,0.0,,0.0
333938975,0.0,0.0,0.0,0.0,0.0,,,0.0
333956282,0.0,11984.0,,,,,,75300.0
333974657,111914.0,98226.0,0.0,0.0,0.0,,,0.0
334067063,20538.0,0.0,,,,,,0.0
334097862,0.0,0.0,0.0,,,,,0.0
334119831,,,,,,,,0.0
334162583,144005.0,37217.0,,,116017.0,,,143953.0
334170990,204372.0,238868.0,,,,0.0,,103495.0
334193638,,0.0,0.0,64284.0,,,,0.0
334201027,0.0,0.0,,0.0,,,,0.0
334216751,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
334225208,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
334257672,,,,,,,,0.0
334267531,0.0,,0.0,0.0,0.0,,,0.0
334267945,0.0,0.0,0.0,,11156.0,,,100884.0
334281599,0.0,0.0,,0.0,,,,0.0
334300225,123653.0,,283817.0,,,,,0.0
334304300,,1371464.0,,1567022.0,1269798.0,3730990.0,,0.0
334365053,0.0,,,,,,,89448.0
334381746,0.0,0.0,0.0,0.0,0.0,0.0,,54112.0
334399904,0.0,0.0,0.0,0.0,0.0,,,0.0
334429834,60084.0,0.0,0.0,18000.0,,,,
334456886,87000.0,181000.0,,210000.0,216000.0,864952.0,,0.0
334474111,,67000.0,,,37000.0,36000.0,0.0,40000.0
334489143,,,,326166.46,,,0.0,
334536232,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
334593746,0.0,,0.0,,,,,0.0
334748431,0.0,,,0.0,,,,
334782059,0.0,,,,,,,
334793239,0.0,0.0,0.0,,,0.0,,0.0
334818515,249000.0,150000.0,195000.0,,,,,229000.0
334820776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334822129,0.0,0.0,0.0,0.0,,,0.0,0.0
334835709,6097703.0,,,,,7064140.0,,6821594.0
334895885,0.0,0.0,,,,0.0,,3320.0
334922952,,,0.0,,0.0,,,
334924362,18930140.0,20292761.0,,,,,,19128423.0
334933884,0.0,,,,,,,0.0
334936085,3835.0,922.0,,426.0,395.0,88317.0,,3547.0
335005583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335035366,21796.0,16490.0,16794.0,18723.0,9282.0,,,86757.0
335060307,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
335076014,276275.0,291634.0,,,,,,270497.0
335092318,991300.0,820330.0,,342662.0,,0.0,,398456.0
335117982,,0.0,0.0,,,0.0,0.0,
335173241,,,0.0,0.0,0.0,,,0.0
335183836,298750.0,0.0,73717.0,,,,,
335187696,,,,,,,,0.0
335255964,0.0,0.0,,,,,,0.0
335322525,30030.0,,,,,,,0.0
335324935,0.0,,,0.0,,,,0.0
335339131,0.0,0.0,0.0,0.0,16121.0,0.0,0.0,0.0
335339446,,,0.0,0.0,0.0,0.0,0.0,0.0
335481040,0.0,0.0,0.0,,0.0,0.0,0.0,
335780094,9170.0,14634.0,,47595.0,92793.0,57376.0,46096.0,4160.0
335820684,1088000.0,738000.0,592000.0,,,,,959000.0
336280409,,0.0,0.0,,,,,149695.64
337080063,,0.0,,,,0.0,,0.0
337498067,,0.0,,0.0,0.0,0.0,,0.0
337508147,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
337519532,0.0,0.0,0.0,2364.0,,0.0,0.0,0.0
337520720,0.0,,,0.0,0.0,0.0,0.0,
337521397,0.0,179910.0,0.0,0.0,0.0,0.0,,
337589113,30351.0,0.0,,0.0,0.0,0.0,523194000.0,
337605463,184161.0,14227.0,,0.0,,,,0.0
337656094,0.0,0.0,0.0,0.0,,837.0,,445.0
337658686,0.0,0.0,0.0,,,,,
337680342,872000.0,863000.0,,,,1230000.0,,832000.0
337718860,0.0,0.0,11307.0,,,,,0.0
337732432,0.0,15220.0,0.0,0.0,,,,350000.0
337767040,543847.0,0.0,231010.0,260628.0,409124.0,289750.0,,0.0
337780944,0.0,,,0.0,0.0,0.0,,0.0
337791248,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
337829378,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
337858146,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
337902910,31476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337924328,0.0,0.0,0.0,189935.0,284504.0,371260.0,,0.0
337958698,0.0,,,0.0,164926.0,,,0.0
338007909,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
338034390,3175497.0,2925006.0,4130060.0,4707991.0,,3545962.0,,2423.0
338081722,0.0,0.0,7610.0,0.0,0.0,0.0,,0.0
338097066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338134737,2805304.0,,,,,,,2571565.0
338229347,0.0,0.0,0.0,0.0,,0.0,0.0,
338240260,,,,,0.0,0.0,0.0,
338329469,0.0,,,,,,,952000.0
338331820,0.0,,0.0,0.0,0.0,,,
338346901,,,0.0,0.0,,,,
338353758,0.0,42000.0,39000.0,0.0,,0.0,0.0,0.0
338375876,582681.0,544042.0,584210.0,,,594352.0,,758455.0
338396641,,0.0,,,,0.0,0.0,0.0
338446628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338460017,0.0,0.0,,,,,,0.0
338477896,,,,65842.0,,,,21730.0
338481955,30631000.0,0.0,7533000.0,6509000.0,92553.0,0.0,7785000.0,19551000.0
338485899,0.0,,,0.0,,,,0.0
338500713,,,,,95387.0,37782.0,,38605.0
338525223,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
338578586,0.0,,0.0,,,,0.0,0.0
338702202,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
338731326,0.0,0.0,0.0,159000.0,168000.0,32000.0,64000.0,
338751092,0.0,,,0.0,0.0,0.0,0.0,
338753817,0.0,,0.0,0.0,,,,
338827991,0.0,0.0,,,,,,0.0
338864572,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
338864770,369640.0,227547.0,,,,290103.0,178658.0,661823.0
338898869,260000.0,,,,,,,476000.0
338924863,0.0,,16924.0,17007.0,13771.0,13824.0,1800.0,0.0
339018913,0.0,0.0,,,,,,0.0
339064354,0.0,1052929.0,0.0,0.0,0.0,,,0.0
339076333,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
339110611,0.0,136791.0,0.0,0.0,0.0,0.0,,
339119075,0.0,0.0,,0.0,0.0,,,0.0
339135360,0.0,4432.0,,,,0.0,,0.0
339138638,0.0,0.0,,218238.0,162790.0,199561.0,,
339186330,85079.0,,0.0,,,,0.0,0.0
339200347,0.0,0.0,0.0,0.0,0.0,,,
339450132,0.0,0.0,,,,,,0.0
339480352,0.0,0.0,0.0,0.0,,,,0.0
339488777,360871.0,,,,,,,
339495038,,,,,,0.0,,0.0
339533796,,0.0,0.0,0.0,0.0,0.0,,
339577298,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
339590028,0.0,6257.0,0.0,0.0,0.0,,,0.0
339612491,,430128.0,403415.0,,,,1059399.0,
339612905,,0.0,0.0,,0.0,,,
339618175,,,,,,,,0.0
339635435,129535.0,,,227172.0,,,0.0,120178.0
339646630,,,,,,,,127000.0
339661217,,,,,,,,0.0
339688335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339695231,9209108.0,,,,,,,7304079.0
339704496,0.0,0.0,0.0,,,0.0,0.0,0.0
339705782,79576.0,,,0.0,0.0,0.0,,146417.0
339707143,36530.0,0.0,,0.0,0.0,,,0.0
339722670,,,,,454265.0,,,272926.0
339743270,80000.0,,,,,80000.0,0.0,94924.0
339746869,,,,0.0,0.0,0.0,,
339769044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339784894,,0.0,0.0,0.0,0.0,0.0,,
339787277,189042.0,0.0,,115500.0,0.0,,,0.0
339788713,0.0,0.0,,0.0,0.0,1273000.0,1470000.0,878000.0
339796617,405876.0,564300.0,0.0,0.0,0.0,0.0,0.0,
339799058,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
339809527,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
339864753,,,,,,0.0,,0.0
339875817,0.0,0.0,,,,2246.84,,0.0
339918492,34842.0,43574.0,0.0,0.0,0.0,0.0,,0.0
339946469,1500000.0,1700000.0,,,,,,2080000.0
340137736,,0.0,93466.0,91766.0,79206.0,36205.0,37375.0,0.0
340161595,298587.0,1081935.0,,,,,,0.0
340175777,0.0,962469.0,,,,,,0.0
340303304,,,,,0.0,0.0,0.0,0.0
340333590,0.0,0.0,,0.0,0.0,,0.0,
340412329,0.0,0.0,,0.0,,,0.0,
340476944,31158.0,,,,,0.0,,0.0
340546993,1799036.0,3572087.0,,,,,,0.0
340553163,0.0,0.0,0.0,0.0,0.0,0.0,,
340564798,0.0,0.0,0.0,104810.0,24797.0,46460.0,0.0,
340565423,0.0,,,,,,,0.0
340571728,0.0,0.0,0.0,0.0,,0.0,,0.0
340573013,0.0,63730.0,0.0,0.0,0.0,0.0,,0.0
340598978,290000.0,,141000.0,,738000.0,,,327000.0
340620368,0.0,0.0,,,,,,107349.0
340624147,,,,,,,0.0,
340641216,823000.0,0.0,441016.0,0.0,0.0,0.0,0.0,
340709534,7123000.0,,,,,,5202000.0,8422000.0
340793959,,0.0,,,,,,
340824416,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
340869353,130000.0,0.0,,,,,,60000.0
340889476,,,,304824.0,383118.0,,,
340935873,0.0,0.0,0.0,0.0,2040.0,0.0,,0.0
340939529,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
340947969,,0.0,0.0,0.0,0.0,0.0,,42795.0
340959600,0.0,187694.0,,0.0,,,,
340983030,9313.0,10136.0,23527.0,27260.0,28503.0,,,0.0
341052686,0.0,0.0,0.0,,0.0,,,
302654173,,,0.0,,,,,
302694922,,,,,,0.0,,
302695432,,0.0,,,,,,
302696364,,,,,,,,0.0
302698873,,,,,,,394783.0,
302755418,,0.0,0.0,,,,,
302768296,,,0.0,,,,,
302814389,,0.0,,,,,,
341092195,0.0,0.0,,,,,0.0,5863000.0
341133155,,,,0.0,,,0.0,
341148823,0.0,,0.0,0.0,0.0,53453.0,0.0,150886.0
341206183,,,,,,,,0.0
341307304,,,0.0,0.0,,3000.0,,
341309102,0.0,0.0,0.0,0.0,,0.0,,0.0
341356350,,0.0,0.0,,,,,
341358141,0.0,,,,,,,
341415313,,,,,,,,5400.0
341437291,,,,0.0,0.0,,,0.0
341459386,,,,,,,,13267000.0
341473841,0.0,0.0,,,,,0.0,
341501682,,,0.0,0.0,0.0,,,
341532885,,,,,,,,0.0
341545002,,0.0,0.0,,,0.0,,
341697639,325000.0,,,,,254000.0,,
341765295,,,,,,,4600000.0,
341789139,0.0,,,,,,,
341811297,0.0,,0.0,,,,,0.0
341817609,,0.0,,,,,,0.0
342008612,,,,,,,0.0,
342012390,47000.0,35000.0,,0.0,,,,61000.0
342014990,,,0.0,,89850.0,,92897.0,
342021805,,,,,0.0,0.0,,0.0
342047560,0.0,,,0.0,,,,0.0
342058575,,,,0.0,,,,0.0
342100120,,,,0.0,0.0,,,
342157898,,0.0,,0.0,,,,
342174018,0.0,,0.0,0.0,0.0,,,
342176443,,,,0.0,,,0.0,
342192150,3985000.0,,,,,,,
342221736,,,0.0,,,,,
342293628,57552.0,39515.0,,,,,,0.0
342299369,0.0,,0.0,0.0,,,,0.0
342348695,0.0,,,,0.0,,0.0,
342349263,0.0,0.0,,,,,,
342391844,379000.0,,,,,0.0,,
342412434,236000.0,151000.0,,,,,,
342434156,,,215991.0,,677503.0,,,0.0
342438785,,,,,,,,758000.0
342459708,,,,,0.0,,,0.0
342466174,0.0,0.0,,,,,,
342482445,,,,,,,,0.0
342500188,0.0,,,,,,,
342500956,0.0,,474000.0,,,,,
342504297,,,,,2003000.0,,,
342504412,94499.0,,,,,,,205811.0
342544004,,0.0,0.0,0.0,0.0,0.0,,
342591286,,,,,0.0,0.0,0.0,0.0
342639135,,,,,36760.0,,,0.0
342646957,,0.0,0.0,,,,,0.0
342654357,,,,,,181721.0,,67387.0
342667466,,0.0,0.0,,0.0,,,0.0
342731254,0.0,,0.0,,,0.0,,0.0
342732351,,,0.0,0.0,,,,0.0
342752185,,0.0,,,0.0,,,0.0
342761095,0.0,0.0,0.0,0.0,0.0,,,0.0
342807310,,,0.0,0.0,,,,
342853322,0.0,,0.0,,,,,
342925260,0.0,0.0,,0.0,,,,
342967080,,0.0,,,0.0,0.0,,
342972320,,,,,,0.0,,
342983566,,,,0.0,0.0,,0.0,32669.0
343007225,0.0,,,0.0,,,0.0,0.0
343015798,,,0.0,,0.0,,,
343022646,0.0,41266.0,0.0,,0.0,0.0,,
343044830,0.0,,0.0,,0.0,0.0,0.0,0.0
343090734,0.0,,0.0,,0.0,0.0,0.0,0.0
343092540,0.0,,,,,,,
343139325,,,,637393.0,,,,
343222311,0.0,,0.0,0.0,0.0,0.0,,
343234142,,0.0,,0.0,,0.0,,0.0
343238853,197400.0,,148586.0,,125480.0,111219.0,,153235.0
343266854,0.0,0.0,,,,,,
343291464,,,0.0,,,,0.0,
343300059,,,,,,,,0.0
343353447,,,,,,,,
343366068,77000.0,0.0,,0.0,,0.0,,0.0
343385696,,0.0,,0.0,,,,
343407987,,,,,,,,0.0
343552287,0.0,,,,0.0,,,
343584207,0.0,,0.0,0.0,,,,
343592762,,,,0.0,0.0,0.0,,0.0
343696746,,,,,,,,0.0
343739280,0.0,0.0,,,,,0.0,
343758645,0.0,,,,,,,
343762563,0.0,,,,,0.0,,
343780920,19358.0,,0.0,0.0,0.0,,,
343803300,0.0,,,0.0,0.0,0.0,0.0,
343852836,,,0.0,,,,,
343967527,,66000.0,,,,,,
343979092,,,,0.0,,,,0.0
343992400,0.0,0.0,,,,,,
344011705,0.0,0.0,,,,,,0.0
344097902,,,492399.0,543090.0,,,,
344109285,2354.0,,,0.0,,,,0.0
344122262,,,,,0.0,,0.0,0.0
344126602,285966.0,353809.0,,,,,,
344198825,,,0.0,,0.0,,,0.0
344237011,264442.0,0.0,37251.0,0.0,,,,0.0
344237276,,,,,,0.0,,0.0
344297775,,,,,,0.0,,
344347232,,,,,,6990995.0,,6720833.0
344374186,0.0,,,0.0,,,,0.0
344394309,,,858176.0,,,,,948885.0
344436225,7940000.0,,,,,,,7074000.0
344472246,,,,,,,,87472.0
344545645,,,0.0,,,0.0,,
344600176,0.0,,,,0.0,,,
344613781,,,,,,,,0.0
344657655,,,,,,0.0,,
344695549,0.0,,0.0,0.0,0.0,,,0.0
344713839,0.0,,,,,,,0.0
344738422,,0.0,,,,0.0,,
344749817,,,0.0,,,,,
344766258,0.0,0.0,,,,,,
344830377,0.0,,,,,0.0,,
344844998,,,,,,0.0,900000.0,2700000.0
344997580,,,,2950919.0,,,,2012459.0
345004147,209087.0,,,,,,,181150.0
345039416,0.0,0.0,,,,,,0.0
345047419,,0.0,,,,,,0.0
345047690,0.0,0.0,0.0,22987.91,,,,0.0
345048433,0.0,0.0,0.0,,0.0,,,
345059471,,,,,,,,11399.0
345069793,0.0,0.0,0.0,0.0,,,,
345081459,,576170.0,605498.0,,,1249267.0,,
345099360,0.0,0.0,0.0,,0.0,,,
345119184,,141011.0,0.0,0.0,,,0.0,0.0
345148514,0.0,,0.0,,,,0.0,
345175772,235321.0,,397982.0,,,,,
345183917,,0.0,,,,0.0,,0.0
345222673,,0.0,0.0,0.0,,0.0,,
345243125,,,0.0,0.0,0.0,,,
345288021,0.0,,,,,,,
345355622,,0.0,,0.0,,,0.0,
345362404,0.0,,0.0,0.0,,,,0.0
345408272,109529.0,,,,0.0,,,
347406407,,,,,,,,0.0
347582231,,,,0.0,,,,
347593691,,18710.0,,,,,,
347621831,105933.0,,0.0,,,,,
347644817,,0.0,,,,0.0,,
347683401,,,,0.0,,,,0.0
347685026,,,,171000.0,,,0.0,102000.0
347721482,,,,0.0,0.0,64122.0,63684.0,
347732778,,,1880.0,,0.0,,,0.0
347758559,0.0,,,0.0,,0.0,,0.0
347793754,,,0.0,,0.0,0.0,0.0,
347812281,31504.55,,,,,,,
347835274,,0.0,,,,0.0,,
347839193,0.0,,,,,0.0,,
347851800,,,0.0,,0.0,,,
347884280,0.0,,,0.0,,,,
347897985,381585.0,,0.0,,,,,0.0
348011982,,8757.0,,,,0.0,,
348112467,,,0.0,,,,,
